Identificador comptador/Identificador contador/Meter identifier,Tecnologia/TecnologoTechnology,�/Uso/Use,Tipus habitatge/Tipo vivienda/Housing type,Dietre/Dietro/Diameter,Data/Fecha/Date,ndex lectura/ndice lectura/Reading index
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,19/07/2023 20:00,173810
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,19/07/2023 21:00,173810
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,19/07/2023 22:00,173824
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,19/07/2023 23:00,173833
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 0:00,173833
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 1:00,173833
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 2:00,173833
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 3:00,173833
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 4:00,173836
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 5:00,173841
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 6:00,173841
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 7:00,173841
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 8:00,173854
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 9:00,173859
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 10:00,173866
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 11:00,173871
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 12:00,173876
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 13:00,173883
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 14:00,173888
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 15:00,173888
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 16:00,173888
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 17:00,173888
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 18:00,173888
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 19:00,173897
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 20:00,173938
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 21:00,173953
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 22:00,173972
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,20/07/2023 23:00,173976
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 0:00,173976
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 1:00,173976
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 2:00,173976
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 3:00,173979
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 4:00,173979
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 5:00,173979
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 6:00,173979
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 7:00,173979
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 8:00,173991
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 9:00,173993
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 10:00,174023
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 11:00,174031
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 12:00,174037
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 13:00,174042
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 14:00,174071
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 15:00,174071
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 16:00,174071
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 17:00,174110
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 18:00,174115
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 19:00,174123
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 20:00,174129
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 21:00,174135
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 22:00,174142
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,21/07/2023 23:00,174156
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 0:00,174156
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 1:00,174156
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 2:00,174156
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 3:00,174156
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 4:00,174156
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 5:00,174161
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 6:00,174166
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 7:00,174171
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 8:00,174178
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 9:00,174192
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 10:00,174208
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 11:00,174220
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 12:00,174227
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 13:00,174249
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 14:00,174252
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 15:00,174260
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 16:00,174268
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 17:00,174312
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 18:00,174388
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 19:00,174397
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 20:00,174397
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 21:00,174397
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 22:00,174397
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,22/07/2023 23:00,174397
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 0:00,174409
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 1:00,174409
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 2:00,174412
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 3:00,174412
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 4:00,174412
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 5:00,174412
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 6:00,174412
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 7:00,174412
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 8:00,174424
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 9:00,174459
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 10:00,174513
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 11:00,174530
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 12:00,174530
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 13:00,174530
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 14:00,174530
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 15:00,174530
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 16:00,174530
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 17:00,174548
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 18:00,174557
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 19:00,174562
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 20:00,174571
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 21:00,174582
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 22:00,174587
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,23/07/2023 23:00,174591
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 0:00,174591
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 1:00,174591
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 2:00,174591
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 3:00,174591
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 4:00,174591
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 5:00,174591
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 6:00,174607
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 7:00,174613
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 8:00,174624
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 9:00,174626
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 10:00,174626
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 11:00,174626
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 12:00,174626
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 13:00,174626
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 14:00,174626
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 15:00,174626
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 16:00,174626
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 17:00,174626
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 18:00,174626
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 19:00,174688
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 20:00,174732
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 21:00,174743
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 22:00,174752
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,24/07/2023 23:00,174766
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 0:00,174766
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 1:00,174766
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 2:00,174766
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 3:00,174766
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 4:00,174766
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 5:00,174769
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 6:00,174782
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 7:00,174782
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 8:00,174789
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 9:00,174790
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 10:00,174791
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 11:00,174791
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 12:00,174791
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 13:00,174791
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 14:00,174791
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 15:00,174791
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 16:00,174875
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 17:00,174887
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 18:00,174895
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 19:00,174903
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 20:00,174909
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 21:00,174910
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 22:00,174930
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,25/07/2023 23:00,174934
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 0:00,174934
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 1:00,174934
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 2:00,174934
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 3:00,174934
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 4:00,174934
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 5:00,174934
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 6:00,174934
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 7:00,174959
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 8:00,174967
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 9:00,174974
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 10:00,174993
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 11:00,174998
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 12:00,175001
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 13:00,175017
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 14:00,175054
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 15:00,175066
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 16:00,175066
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 17:00,175100
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 18:00,175100
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 19:00,175101
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 20:00,175110
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 21:00,175128
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 22:00,175130
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,26/07/2023 23:00,175133
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 0:00,175141
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 1:00,175141
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 2:00,175141
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 3:00,175141
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 4:00,175141
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 5:00,175141
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 6:00,175141
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 7:00,175141
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 8:00,175151
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 9:00,175169
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 10:00,175169
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 11:00,175174
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 12:00,175179
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 13:00,175179
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 14:00,175189
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 15:00,175189
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 16:00,175260
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 17:00,175272
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 18:00,175278
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 19:00,175299
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 20:00,175309
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 21:00,175317
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 22:00,175325
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,27/07/2023 23:00,175325
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,28/07/2023 0:00,175331
e6321f2a6696b28c9052d2c195ae51912cf055396aede6c8969710dbee4d2d2d,R,DOMESTIC,C,15,28/07/2023 1:00,175331
